id,Folio,Illustration title,Textual elements,Initials,Characters,Costume,Objects,Landscape,Architecture,Other
1,1r,3,,Blue M patterned in white on gold ground with pink and blue ivy leaf infill,2,,"Bed with red canopy, white bed cover, pillows, headsheet",Rose bush beside bed with flowering pink roses on leafy green vines,,"Bar borders in left and right margins with blue, pink and gold ivy and heart-shaped leaf sprays, and a winged creature in lower margin"
