g10a.7,b7r.b,2,b7r.b,15,(SS57) Qui bone soit en gentillece,0,1865
g10b,b7r.b,16,b8v.c,17,(SS57) Lors est tout maintenant venus,0,1879
g10c,b8v.c,18,b8v.d,6,(SS57) Amours respont tu dis moult bien,0,2049
g10d,b8v.d,7,c4v.d,40,"(SS57) Dame de qui biauté langue ne puet descrire,",0,2075
g10d.1,b8v.d,7,b8v.d,18,"(SS57) Dame de qui biauté langue ne puet descrire,",0,2075
g10d.2,b8v.d,19,c1r.a,1,(SS57) Ainz est tout grant honeur qui plus de pres i touche,0,2087
g10d.3,c1r.a,2,c1r.a,17,,0,2097
g10d.4,c1r.a,18,c1r.a,27,(SS57) Apres tout ceu d'orguel te garde,0,2113
g10d.5,c1r.a,28,c1r.b,26,,0,2123
g10d.6,c1r.b,27,c1v.c,21,,0,2163
g10d.7,c1v.c,22,c1v.c,35,"(SS57) Ne te fai tenir por aver,",0,2199
g10d.8,c1v.c,36,c1v.d,2,(SS57) Or te veill en cor recourder,0,2213
g10d.9,c1v.d,3,c1v.d,34,(SS57) Apres ten ioing en penitance,0,2221
g10d.10,c1v.d,35,c3v.d,20,"(SS57) Quant tu aras ton cuer donné,",0,2253
g10d.11,c3v.d,21,c4r.b,2,"(SS57) Quant Amours moult te comande,",0,2567
g10d.12,c4r.b,3,c4v.d,40,(SS57) Li premiers biens qui ceus soulace,0,2629
g11a,c4v.d,41,c5r.a,21,(SS57) Tout maintenant qu'Amours m'ont,0,2749
g11b,c5r.a,22,c5v.d,2,(SS57) Ainsi comme je me pourpensoie,0,2771
g11c,c5v.d,3,c6r.a,3,,0,2809
g11d,c6r.a,4,c6r.a,16,,0,2850
g11e,c6r.a,17,c6r.b,20,,0,2863
g12a,c6r.b,21,c6v.c,17,,0,2904
g12b,c6v.c,18,c6v.d,18,(SS57) N'osai illeuc plus remanoir,0,2927
g12c,c6v.d,19,c7v.c,23,"(SS57) En tel point ay grant piece esté,",0,2955
g12c.1,c6v.d,19,c7r.a,2,"(SS57) En tel point ay grant piece esté,",0,2955
g12c.2,c7r.a,3,c7r.b,38,"(SS57) Ainsi come je me demontoie,",0,2980
g12c.3,c7r.b,39,c7v.c,23,,0,3057
g13a,c7v.c,24,c8r.a,8,"(SS57) Je remez d'ire et de duel plains,",0,3083
g13b,c8r.a,9,c8r.b,19,"(SS57) A Dangier je sui venus honteus,",0,3135
g13c,c8r.b,20,c8r.b,37,(SS57) Moult trovai Dangier dur et lent,0,3173
g13d,c8r.b,38,c8v.c,12,"(SS57) ""Or vet bien, fet il, vostre afaire",0,3191
g14a,c8v.c,13,c8v.c,39,(SS57) Atant ay pris de li congié;,0,3204
g14b,c8v.d,1,d1r.b,4,"(SS57) Si com je estoie en ceste paine,",0,3231
g14c,d1r.b,5,d1r.b,30,,0,3301
g14d,d1r.b,31,d1v.c,6,(SS57) Bel Acueil au comensament,0,3327
g15a,d1v.c,7,d1v.d,2,"(SS57) Si con j'oy la Rose aprochiee,",0,3339
g15b,d1v.d,3,d1v.d,18,(SS57) Grant piece ai illec demoure,0,3361
g15c,d1v.d,19,d1v.d,32,"(SS57) ""Amis, dit il, se Diex m'aït,",0,3377
g15d,d1v.d,33,d2r.a,4,(SS57) Quant je l'oi ainsi respondre,0,3391
g16a,d2r.a,5,d2r.a,24,(SS57) Mes Venus qui tout dis guerroie,0,3402
g16b,d2r.a,25,d2r.b,17,,0,3422
g16c,d2r.b,18,d2v.c,4,(SS57) Bel Acueil qui senti l'aier,0,3455
g17a,d2v.c,5,d2v.c,16,(SS57) Des ore est droiz que je vous conteLecoy 3480 is missing,0,3481
g17b,d2v.c,17,d2v.c,31,"(SS57) Male Bouche, qui le convine",0,3493
g17c,d2v.c,32,d3r.a,1,(SS57) Tant parla li glouz folement,0,3508
g17d,d3r.a,2,d3r.b,6,"(SS57) Honte cest lores avant treite,",0,3543
g17e,d3r.b,7,d3v.c,3,"(SS57) ""Honte, Honte"" fait Jalousie,",0,3583
g18a,d3v.c,4,d3v.c,34,"(SS57) A ce mout vint Poour tremblant,",0,3620
g18b,d3v.c,35,d4r.a,15,"(SS57) A ce conseil se sont tenues,",0,3651
g18c,d4r.a,16,d4r.a,34,(SS57) ,0,3694
g18d,d4r.a,35,d4r.b,24,"(SS57) Lors leva li vilains la mince,",0,3713
g18e,d4r.b,25,d4v.c,22,"(SS57) Des ore est mout changiez li vers,",0,3743
g19a,d4v.c,23,d6r.a,7,(SS57) Des ore es drois que je vous die,0,3779
g19a.1,d4v.c,23,d5v.c,17,(SS57) Des ore es drois que je vous die,0,3779
g19a.2,d5v.c,18,d5v.d,25,(SS57) Jalousie a garnisson misse,0,3849
g19a.3,d5v.d,26,d6r.a,7,(SS57) Et Bel Acueil est em prison,0,3898
g20a,d6r.a,8,d6v.d,9,"(SS57) Mes je, qui sui dehors le mur,",0,3920
g20a.1,d6r.a,8,d6r.a,18,"(SS57) Mes je, qui sui dehors le mur,",0,3920
g20a.2,d6r.a,19,d6r.a,30,(SS57) Que vous iroie je dissant?,0,3931
g20a.3,d6r.a,31,d6r.b,21,(SS57) Si croi aussi avoir perdue,0,3943
g20a.4,d6r.b,22,d6v.c,2,"(SS57) Ha! Bel Acueil, biau douz amis,",0,3975
g20a.5,d6v.c,3,d6v.d,9,(SS57) Mes je sui en mout grant soussi,0,3997
j1a,d6v.d,10,d7r.a,22,"(SS57) Et si l'ai ge perdu, espoir,",0,4029
j1b,d7r.a,23,d7r.b,1,(SS57) Des or enforcera mi deux,0,4083
j1c,d7r.b,2,d7r.b,15,"(SS57) Dame aus""aus"" is expunged. Oiseuese le me fist faire:",0,4103
j1d,d7r.b,16,d7v.c,2,,0,4117
