G15b,19r.a,38,19r.b,13,Grant piece ay illeuc demoure,1,3361
G15c,19r.b,14,19r.b,17,Amours dist il se dieu maist,1,3377
G15d,19r.b,28,19r.b,38,Quant je loy amsi respondre,1,3391
G16a,19r.b,39,19v.c,19,Mais venus qui touzdiz guerroye,1,3402
G16b,19v.c,20,19v.d,13,Venus se traist vers belacueil,1,3422
G16c,19v.d,14,19v.d,39,Belacueil qui senti de layer,1,3455
G17a,19v.d,40,20r.a,10,Des ores est droiz que je vous conte,1,3481
G17b,20r.a,11,20r.a,25,Malebouche qui la couuine,1,3493
G17c,20r.a,26,20r.b,20,Tant parla lifolz folement,1,3508
G17d,20r.b,21,20v.c,20,Honte sest lores auant traite,1,3543
G17e,20v.c,21,20v.d,19,Honte honte fait jalousie,1,3583
G18a,20v.d,20,21r.a,11,A ce mot vint paor tremehant,1,3620
G18b,21r.a,12,21r.b,27,A Ce conseil se sont tenues,1,3651
G18c,21r.b,28,21v.c,7,Certes dangier moult me m/er/ueil,1,3694
G18d,21v.c,8,21v.c,37,Lors leua li vilains saumuce,1,3713
G18e,21v.c,38,21v.d,34,Des ores est moult changiez  li vers,1,3743
G19a,21v.d,35,22v.d,25,Des ores est droiz que je vous die,1,3779
G19a.1,21v.d,35,22r.b,24,Des ores est droiz que je vous die,1,3779
G19a.2,22r.b,25,22v.c,34,Ialousie a garnison mise,1,3849
G19a.3,22v.c,35,22v.d,25,Et belacueil est emprison,1,3898
G20a,22v.d,26,23v.c,17,Mais ie qui fui dehors le mur,1,3920
G20a.1,22v.d,26,22v.d,36,Mais ie qui fui dehors le mur,1,3920
G20a.2,22v.d,37,23r.a,8,Que vous yroie je disant,1,3931
G20a.3,23r.a,9,23r.b,1,Si crieng aussi auoir perdue,1,3943
G20a.4,23r.b,2,23r.b,23,Ha belacueil biau doulz amis,1,3975
G20a.5,23r.b,24,23v.c,17,Mais je suy en moult g/ra/nt soussi,1,3997
J1a,23v.c,18,23v.c,41,Et si lay ie perdue espoir,1,4029
J1b,24r.a,1,24r.a,20,Des ores enforcera my diex,1,4083
J1c,24r.a,21,24r.a,34,Dame oiseuse le me fist faire,1,4103
J1d,24r.a,35,24r.b,23,Bien le mauoit raison note,1,4117
J1e,24r.b,23,24v.c,28,Dont nya mes que du souffrir,1,4145
J2a,24v.c,29,24v.c,36,Tant co/m/me ainsi me dementoie,1,4191
J2b,24v.c,37,25r.a,35,Biaus amis dist raison la belle,1,4199
J2c,25r.a,36,25v.c,21,Amours cest paiz hayneuse,1,4263
J2d,25v.c,22,25v.d,34,Quant jeu raison bien entendue,1,4329
J2e,25v.d,35,26r.a,23,Car puis que pe/re/ /et/ me/re/ faille/n/t,1,4381
J2f,26r.a,24,26v.d,29,Par ionnesce sen va li hons,1,4409
J2g,26v.d,30,27r.a,25,Mais ja certes ny ert fe/m/me bonne,1,4533
J2h,27r.a,26,27r.b,14,Mais lamour qui te tient es laz,1,4570
J2i,27r.b,15,27v.c,18,Ainsi raison me prescheoit,1,4599
J2j,27v.c,19,28r.b,7,Certes amis folz es tu biaus,1,4643
J2k,28r.b,8,29v.c,6,Cest lamour qui vient de fortune,1,4753
J2l,29v.c,7,32r.a,5,Si ne fait pas richesse riche,1,4945
J2m,32r.a,6,32r.b,26,Si ne finastes huy de dire,1,5345
J2n,32r.b,27,32v.c,25,Biaux amis dist elle or escoute,1,5404
J2o.1,32v.c,26,33r.b,25,Ha dame pour dieu de justice,1,5444
J2o.2,33r.b,26,34r.a,12,Ne fist bien apius apendre,1,5559
J2p,34r.a,13,34r.b,6,Or tay se bien las entendu,1,5663
J2q,34r.b,7,34v.c,6,Ce vueil je bien dist elle entendre,1,5695
J2r,34v.c,7,34v.c,34,Autre amour naturel ya,1,5733
J2s,34v.c,35,35r.b,37,Moult as emp/ri/s plus fole emp/ri/se,1,5761
J2t,35r.b,38,37r.a,15,Dautre part ce rest chose exp/re/sse,1,5883
J2t.1,35r.b,38,35v.d,20,Dautre part ce rest chose exp/re/sse,1,5883
J2t.2,35v.d,21,36r.b,40,En saueur en forme en coleur,1,5948
