RCP7134.060r.tif,3261,4500,53,
RCP7134.060v.tif,3377,4500,[53v],
RCP7134.061r.tif,3261,4500,54,
RCP7134.061v.tif,3421,4500,[54v],
RCP7134.062r.tif,3261,4500,55,
RCP7134.062v.tif,3421,4500,[55v],
RCP7134.063r.tif,3261,4500,56,
RCP7134.063v.tif,3421,4500,[56v],
RCP7134.064r.tif,3261,4500,57,
RCP7134.064v.tif,3421,4500,[57v],
RCP7134.065r.tif,3261,4500,58,
RCP7134.065v.tif,3421,4500,[58v],
RCP7134.066r.tif,3261,4500,59,
RCP7134.066v.tif,3421,4500,[59v],
RCP7134.067r.tif,3261,4500,60,
RCP7134.067v.tif,3406,4500,[60v],
RCP7134.068r.tif,3261,4500,61,
RCP7134.068v.tif,3406,4500,[61v],
RCP7134.069r.tif,3261,4500,62,
RCP7134.069v.tif,3406,4500,[62v],
RCP7134.070r.tif,3261,4500,63,
RCP7134.070v.tif,3406,4500,[63v],
RCP7134.071r.tif,3261,4500,64,
RCP7134.071v.tif,3406,4500,[64v],
RCP7134.072r.tif,3261,4500,65,
RCP7134.072v.tif,3406,4500,[65v],
RCP7134.073r.tif,3261,4500,66,
RCP7134.073v.tif,3406,4500,[66v],
RCP7134.074r.tif,3261,4500,67,
RCP7134.074v.tif,3406,4500,[67v],
RCP7134.075r.tif,3261,4500,68,
RCP7134.075v.tif,3406,4500,[68v],
RCP7134.076r.tif,3261,4500,69,
RCP7134.076v.tif,3406,4500,[69v],
RCP7134.077r.tif,3261,4500,70,
RCP7134.077v.tif,3406,4500,[70v],
RCP7134.078r.tif,3261,4500,71,
RCP7134.078v.tif,3450,4500,[71v],
RCP7134.079r.tif,3261,4500,72,
RCP7134.079v.tif,3450,4500,[72v],
RCP7134.080r.tif,3261,4500,73,
RCP7134.080v.tif,3450,4500,[73v],
RCP7134.081r.tif,3261,4500,74,
RCP7134.081v.tif,3450,4500,[74v],
RCP7134.082r.tif,3261,4500,75,
RCP7134.082v.tif,3450,4500,[75v],
RCP7134.083r.tif,3261,4500,76,
RCP7134.083v.tif,3450,4500,[76v],
RCP7134.084r.tif,3261,4500,77,
RCP7134.084v.tif,3450,4500,[77v],
RCP7134.085r.tif,3261,4500,78,
RCP7134.085v.tif,3450,4500,[78v],
RCP7134.086r.tif,3261,4500,79,
RCP7134.086v.tif,3450,4500,[79v],
RCP7134.087r.tif,3261,4500,80,
RCP7134.087v.tif,3450,4500,[80v],
RCP7134.088r.tif,3261,4500,81,
RCP7134.088v.tif,3450,4500,[81v],
RCP7134.089r.tif,3261,4500,82,
RCP7134.089v.tif,3450,4500,[82v],
RCP7134.090r.tif,3261,4500,83,
RCP7134.090v.tif,3450,4500,[83v],
RCP7134.091r.tif,3261,4500,84,
RCP7134.091v.tif,3450,4500,[84v],
RCP7134.092r.tif,3261,4500,85,
RCP7134.092v.tif,3450,4500,[85v],
RCP7134.093r.tif,3261,4500,86,
RCP7134.093v.tif,3450,4500,[86v],
RCP7134.094r.tif,3261,4500,87,
RCP7134.094v.tif,3450,4500,[87v],
RCP7134.095r.tif,3261,4500,88,
RCP7134.095v.tif,3450,4500,[88v],
RCP7134.096r.tif,3261,4500,89,
RCP7134.096v.tif,3450,4500,[89v],
RCP7134.097r.tif,3261,4500,90,
RCP7134.097v.tif,3450,4500,[90v],
RCP7134.098r.tif,3261,4500,91,
RCP7134.098v.tif,3434,4500,[91v],
RCP7134.099r.tif,3362,4500,92,
RCP7134.099v.tif,3434,4500,[92v],
RCP7134.100r.tif,3362,4500,93,
RCP7134.100v.tif,3423,4500,[93v],
RCP7134.101r.tif,3362,4500,94,
RCP7134.101v.tif,3423,4500,[94v],
RCP7134.102r.tif,3362,4500,95,
RCP7134.102v.tif,3423,4500,[95v],
RCP7134.103r.tif,3362,4500,96,
RCP7134.103v.tif,3423,4500,[96v],
RCP7134.104r.tif,3362,4500,97,
RCP7134.104v.tif,3447,4500,[97v],
RCP7134.105r.tif,3362,4500,98,
RCP7134.105v.tif,3447,4500,[98v],
RCP7134.106r.tif,3362,4500,99,
RCP7134.106v.tif,3447,4500,[99v],
RCP7134.107r.tif,3362,4500,100,
RCP7134.107v.tif,3447,4500,[100v],
RCP7134.108r.tif,3362,4500,101,
RCP7134.108v.tif,3447,4500,[101v],
RCP7134.109r.tif,3362,4500,102,
RCP7134.109v.tif,3447,4500,[102v],
RCP7134.110r.tif,3362,4500,103,
RCP7134.110v.tif,3447,4500,[103v],
RCP7134.111r.tif,3362,4500,104,
RCP7134.111v.tif,3447,4500,[104v],
RCP7134.112r.tif,3362,4500,105,
RCP7134.112v.tif,3447,4500,[105v],
RCP7134.113r.tif,3362,4500,106,
RCP7134.113v.tif,3488,4500,[106v],
RCP7134.114r.tif,3362,4500,107,
RCP7134.114v.tif,3488,4500,[107v],
RCP7134.115r.tif,3362,4500,108,
RCP7134.115v.tif,3488,4500,[108v],
RCP7134.116r.tif,3362,4500,109,
RCP7134.116v.tif,3488,4500,[109v],
RCP7134.117r.tif,3362,4500,110,
RCP7134.117v.tif,3488,4500,[110v],
RCP7134.118r.tif,3362,4500,111,
RCP7134.118v.tif,3488,4500,[111v],
RCP7134.119r.tif,3362,4500,112,
RCP7134.119v.tif,3488,4500,[112v],
RCP7134.120r.tif,3362,4500,113,
RCP7134.120v.tif,3488,4500,[113v],
RCP7134.121r.tif,3362,4500,114,
RCP7134.121v.tif,3488,4500,[114v],
RCP7134.122r.tif,3362,4500,115,
RCP7134.122v.tif,3535,4500,[115v],
RCP7134.123r.tif,3362,4500,116,
RCP7134.123v.tif,3535,4500,[116v],
RCP7134.124r.tif,3362,4500,117,
RCP7134.124v.tif,3535,4500,[117v],
RCP7134.125r.tif,3362,4500,118,
RCP7134.125v.tif,3535,4500,[118v],
RCP7134.126r.tif,3362,4500,119,
RCP7134.126v.tif,3535,4500,[119v],
RCP7134.127r.tif,3362,4500,120,
RCP7134.127v.tif,3535,4500,[120v],
RCP7134.128r.tif,3362,4500,121,
RCP7134.128v.tif,3535,4500,[121v],
RCP7134.129r.tif,3325,4500,122,
RCP7134.129v.tif,3546,4500,[122v],
RCP7134.130r.tif,3325,4500,123,
RCP7134.130v.tif,3546,4500,[123v],
RCP7134.131r.tif,3325,4500,124,
RCP7134.131v.tif,3546,4500,[124v],
