G10d.11,21r.a,8,21r.b,35,Quant amours mot ce commande,1,2567
G10d.12,21r.b,36,22r.b,3,Li premiers biens qui moult soulace,1,2629
G11a,22r.b,4,22r.b,25,Tout maintenant que amours mot,1,2749
G11b,22r.b,26,22v.d,3,Amsi com je me pourpensoye,1,2771
G11c,22v.d,4,23r.a,5,Maiz vn vilain qui grant honte ait,1,2809
G11d,23r.a,6,23r.a,18,Ie fusse arriuez a bon port,1,2850
G11e,23r.a,19,23r.b,34,De la fueille me fis moult cointe,1,2863
G12a,23r.b,35,23v.c,22,Atant sault dangiers li villains,1,2904
G12b,23v.c,23,23v.d,26,Nosay illec plus remanoir,1,2927
G12c,23v.d,27,24v.d,20,En ce point ay long temps este,1,2955
G12c.1,23v.d,27,24r.a,14,En ce point ay long temps este,1,2955
G12c.2,24r.a,15,24v.c,30,Amsi com ie me dementoye,1,2980
G12c.3,24v.c,31,24v.d,20,Quant ioy ce chastiement,1,3057
G13a,24v.d,21,25r.b,10,Ie femes dire et de dueil plains,1,3083
G13b,25r.b,11,25v.c,12,A dangier suis venus honteux,1,3135
G13c,25v.c,13,25v.d,6,Moult trouuay dangier dur et lent,1,3173
G13d,25v.d,7,25.d,19,Or va bien fait il vostre affaire,1,3191
G14a,25.d,20,26r.a,12,Atant ay prins de lui congie,1,3204
G14b,26r.a,13,26v.c,23,Si com iestoye en ceste peine,1,3231
G14c,26v.c,24,26v.d,13,Lors ne pot plus dangier durer,1,3301
G14d,26v.d,14,26v.d,27,Belacueil au commencement,1,3327
G15a,26v.d,28,27r.a,13,Si com ioy la rose approuchee,1,3339
G15b,27r.a,14,27r.a,29,Grant piece ay illec demoure,1,3361
G15c,27r.a,30,27r.b,6,Amis dist il se dieux maist,1,3377
G15d,27r.b,7,27r.b,17,Quant ie loy amsi responder,1,3391
G16a,27r.b,18,27r.b,37,Maiz venus qui tousiours guerroye,1,3402
G16b,27v.c,1,27v.d,8,Venus se turit vers belacueil,1,3422
G16c,27v.d,9,28r.a,9,Belacueil qui amsi senti,1,3455
G17a,28r.a,10,28r.a,21,Des ore est droiz que ie vous conte,1,3481
G17b,28r.a,22,28r.a,36,Malebouche qui le couuine,1,3493
G17c,28r.a,37,28v.c,22,Tant parla li gloux faussement,1,3508
G17d,28v.c,23,29r.a,1,Honte sest lores auant traite,1,3543
G17e,29r.a,1,29r.b,1,Honte honte fait ialousie,1,3583
G18a,29r.b,2,29v.c,7,A ce mot vint paour tremblant,1,3620
G18b,29v.c,8,29v.d,28,A ce conseie se sont tenues,1,3651
G19a.2,31r.a,23,31r.b,34,Ialousie a garnison mise,1,3849
G19a.3,31r.b,35,31v.c,29,Et belacueil est en prison,1,3898
G20a,31v.c,30,32v.c,4,Maiz ie qui suis dehors le mur,1,3920
G20a.1,31v.c,30,31v.d,3,Maiz ie qui suis dehors le mur,1,3920
G20a.2,31v.d,4,31v.d,15,Que vous iroye ie disant,1,3931
G20a.3,31v.d,16,32r.a,10,Si craing aussie auoir perdue,1,3943
G20a.4,32r.a,11,32r.a,32,Ha belacueil beau doulz amis,1,3975
G20a.5,32r.a,33,32v.c,4,Maiz ie suis en moult grant soucy,1,3997
J1a,32v.c,5,32v.d,24,Et si lay ie perdue espoir,1,4029
J1b,32v.d,25,33r.a,7,Desor enforcera mes dieulx,1,4083
J1c,33r.a,8,33r.a,21,Dame oyseuse le me fist faire,1,4103
J1d,33r.a,22,33r.b,12,Bien le mauoit raison note,1,4117
J1c,33r.b,13,33v.c,21,Dont ny a mes que du souffrir,1,4145
J2a,33v.c,22,33v.d,2,Tant comme amsi me dementoye,1,4191
J2b,33v.d,3,34r.a,31,Beaulx amis dist raison la belle,1,4199
J2c,34r.a,32,34v.c,25,Amours ce est paix hayneuse,1,4263
J2d,34v.c,26,35r.a,5,Quant ioy raison bien entendue,1,4329
J2e,35r.a,6,35r.a,33,Car puis que pere et mere faillent,1,4381
J2f,35r.a,34,36r.a,10,Par iuenesse sen va li homs,1,4409
J2g,36r.a,10,36r.b,9,Mais ia certes nyert femme bonne,1,4533
J2h,36r.b,10,36v.c,1,Mais lamour qui te tient es laz,1,4570
J2i,36v.c,2,36v.d,9,Ainsi raison me preeschoit,1,4599
J2j,36v.d,10,37v.c,9,Certes beaulx amis folz es tu,1,4643
J2k,37v.c,10,37v.d,16,Cest lamour qui vient de fortune,1,4753
J2l,38v.d,17,41v.c,11,Si ne fait pas richesse riche,1,4945
J2m,41v.c,12,41v.d,34,Vous ne finastes hui de dire,1,5345
J2n,41v.d,35,42r.b,1,Beaulx amis dist elle or escoute,1,5404
J2o,42r.b,2,43v.d,34,Ha dame pour dieu de iustise,1,5444
J2o.1,42r.b,2,43r.a,18,Ha dame pour dieu de iustise,1,5444
J2o.2,43r.a,19,43v.d,34,Ne fist bien apius a pendre,1,5559
