06000601.TIF,Arras845.misc.colorbar.tif
06000601.XML,Arras845.bnf.foliation.xml
79000001.TIF,Arras845.binding.frontcover.tif
79000002.TIF,Arras845.frontmatter.pastedown.tif
79000003.TIF,Arras845.frontmatter.flyleaf.01r.tif
79000004.TIF,Arras845.frontmatter.flyleaf.01v.tif
79000005.TIF,Arras845.001r.tif
79000006.TIF,Arras845.001v.tif
79000007.TIF,Arras845.002r.tif
79000008.TIF,Arras845.002v.tif
79000009.TIF,Arras845.003r.tif
79000010.TIF,Arras845.003v.tif
79000011.TIF,Arras845.004r.tif
79000012.TIF,Arras845.004v.tif
79000013.TIF,Arras845.005r.tif
79000014.TIF,Arras845.005v.tif
79000015.TIF,Arras845.006r.tif
79000016.TIF,Arras845.006v.tif
79000017.TIF,Arras845.007r.tif
79000018.TIF,Arras845.007v.tif
79000019.TIF,Arras845.008r.tif
79000020.TIF,Arras845.008v.tif
79000021.TIF,Arras845.009r.tif
79000022.TIF,Arras845.009v.tif
79000023.TIF,Arras845.010r.tif
79000024.TIF,Arras845.010v.tif
79000025.TIF,Arras845.011r.tif
79000026.TIF,Arras845.011v.tif
79000027.TIF,Arras845.012r.tif
79000028.TIF,Arras845.012v.tif
79000029.TIF,Arras845.013r.tif
79000030.TIF,Arras845.013v.tif
79000031.TIF,Arras845.014r.tif
79000032.TIF,Arras845.014v.tif
79000033.TIF,Arras845.015r.tif
79000034.TIF,Arras845.015v.tif
79000035.TIF,Arras845.016r.tif
79000036.TIF,Arras845.016v.tif
79000037.TIF,Arras845.017r.tif
79000038.TIF,Arras845.017v.tif
79000039.TIF,Arras845.018r.tif
79000040.TIF,Arras845.018v.tif
79000041.TIF,Arras845.019r.tif
79000042.TIF,Arras845.019v.tif
79000043.TIF,Arras845.020r.tif
79000044.TIF,Arras845.020v.tif
79000045.TIF,Arras845.021r.tif
79000046.TIF,Arras845.021v.tif
79000047.TIF,Arras845.022r.tif
79000048.TIF,Arras845.022v.tif
79000049.TIF,Arras845.023r.tif
79000050.TIF,Arras845.023v.tif
79000051.TIF,Arras845.024r.tif
79000052.TIF,Arras845.024v.tif
79000053.TIF,Arras845.025r.tif
79000054.TIF,Arras845.025v.tif
79000055.TIF,Arras845.026r.tif
79000056.TIF,Arras845.026v.tif
79000057.TIF,Arras845.027r.tif
79000058.TIF,Arras845.027v.tif
79000059.TIF,Arras845.028r.tif
79000060.TIF,Arras845.028v.tif
79000061.TIF,Arras845.029r.tif
79000062.TIF,Arras845.029v.tif
79000063.TIF,Arras845.030r.tif
79000064.TIF,Arras845.030v.tif
79000065.TIF,Arras845.031r.tif
79000066.TIF,Arras845.031v.tif
79000067.TIF,Arras845.032r.tif
79000068.TIF,Arras845.032v.tif
79000069.TIF,Arras845.033r.tif
79000070.TIF,Arras845.033v.tif
79000071.TIF,Arras845.034r.tif
79000072.TIF,Arras845.034v.tif
79000073.TIF,Arras845.035r.tif
79000074.TIF,Arras845.035v.tif
79000075.TIF,Arras845.036r.tif
79000076.TIF,Arras845.036v.tif
79000077.TIF,Arras845.037r.tif
79000078.TIF,Arras845.037v.tif
79000079.TIF,Arras845.038r.tif
79000080.TIF,Arras845.038v.tif
