06000607.TIF,Chalons-en-Champagne270.misc.colorbar.tif
06000607.XML,Chalons-en-Champagne270.bnf.foliation.xml
79000001.TIF,Chalons-en-Champagne270.binding.frontcover.tif
79000002.TIF,Chalons-en-Champagne270.frontmatter.pastedown.tif
79000003.TIF,Chalons-en-Champagne270.frontmatter.flyleaf.01r.tif
79000004.TIF,Chalons-en-Champagne270.frontmatter.flyleaf.01v.tif
79000005.TIF,Chalons-en-Champagne270.frontmatter.flyleaf.02r.tif
79000006.TIF,Chalons-en-Champagne270.frontmatter.flyleaf.02v.tif
79000007.TIF,Chalons-en-Champagne270.001r.tif
79000008.TIF,Chalons-en-Champagne270.001v.tif
79000009.TIF,Chalons-en-Champagne270.002r.tif
79000010.TIF,Chalons-en-Champagne270.002v.tif
79000011.TIF,Chalons-en-Champagne270.003r.tif
79000012.TIF,Chalons-en-Champagne270.003v.tif
79000013.TIF,Chalons-en-Champagne270.004r.tif
79000014.TIF,Chalons-en-Champagne270.004v.tif
79000015.TIF,Chalons-en-Champagne270.005r.tif
79000016.TIF,Chalons-en-Champagne270.005v.tif
79000017.TIF,Chalons-en-Champagne270.006r.tif
79000018.TIF,Chalons-en-Champagne270.006v.tif
79000019.TIF,Chalons-en-Champagne270.007r.tif
79000020.TIF,Chalons-en-Champagne270.007v.tif
79000021.TIF,Chalons-en-Champagne270.008r.tif
79000022.TIF,Chalons-en-Champagne270.008v.tif
79000023.TIF,Chalons-en-Champagne270.009r.tif
79000024.TIF,Chalons-en-Champagne270.009v.tif
79000025.TIF,Chalons-en-Champagne270.010r.tif
79000026.TIF,Chalons-en-Champagne270.010v.tif
79000027.TIF,Chalons-en-Champagne270.011r.tif
79000028.TIF,Chalons-en-Champagne270.011v.tif
79000029.TIF,Chalons-en-Champagne270.012r.tif
79000030.TIF,Chalons-en-Champagne270.012v.tif
79000031.TIF,Chalons-en-Champagne270.013r.tif
79000032.TIF,Chalons-en-Champagne270.013v.tif
79000033.TIF,Chalons-en-Champagne270.014r.tif
79000034.TIF,Chalons-en-Champagne270.014v.tif
79000035.TIF,Chalons-en-Champagne270.015r.tif
79000036.TIF,Chalons-en-Champagne270.015v.tif
