Rouen1056.binding.frontcover.tif,2853,3854
Rouen1056.frontmatter.pastedown.tif,2804,3847
Rouen1056.frontmatter.flyleaf.01r.tif,2650,3739
Rouen1056.frontmatter.flyleaf.01v.tif,2664,3743
Rouen1056.001r.tif,2615,3746
Rouen1056.001v.tif,2615,3725
Rouen1056.002r.tif,2629,3721
Rouen1056.002v.tif,2594,3742
Rouen1056.003r.tif,2622,3749
Rouen1056.003v.tif,2622,3735
Rouen1056.004r.tif,2629,3742
Rouen1056.004v.tif,2601,3756
Rouen1056.005r.tif,2643,3742
Rouen1056.005v.tif,2650,3735
Rouen1056.006r.tif,2615,3742
Rouen1056.006v.tif,2636,3756
Rouen1056.007r.tif,2630,3745
Rouen1056.007v.tif,2622,3749
Rouen1056.008r.tif,2608,3742
Rouen1056.008v.tif,2612,3775
Rouen1056.009r.tif,2618,3749
Rouen1056.009v.tif,2615,3770
Rouen1056.010r.tif,2601,3749
Rouen1056.010v.tif,2609,3753
Rouen1056.011r.tif,2615,3756
Rouen1056.011v.tif,2616,3746
Rouen1056.012r.tif,2608,3756
Rouen1056.012v.tif,2622,3736
Rouen1056.013r.tif,2622,3763
Rouen1056.013v.tif,2612,3729
Rouen1056.014r.tif,2622,3756
Rouen1056.014v.tif,2608,3750
Rouen1056.015r.tif,2623,3763
Rouen1056.015v.tif,2615,3771
Rouen1056.016r.tif,2587,3756
Rouen1056.016v.tif,2601,3756
Rouen1056.017r.tif,2608,3756
Rouen1056.017v.tif,2594,3767
Rouen1056.018r.tif,2573,3756
Rouen1056.018v.tif,2573,3735
Rouen1056.019r.tif,2594,3753
Rouen1056.019v.tif,2566,3736
Rouen1056.020r.tif,2580,3756
Rouen1056.020v.tif,2570,3749
Rouen1056.021r.tif,2587,3763
Rouen1056.021v.tif,2580,3763
Rouen1056.022r.tif,2605,3735
Rouen1056.022v.tif,2574,3749
Rouen1056.023r.tif,2574,3749
Rouen1056.023v.tif,2559,3743
Rouen1056.024r.tif,2573,3742
Rouen1056.024v.tif,2559,3743
Rouen1056.025r.tif,2587,3742
Rouen1056.025v.tif,2556,3743
Rouen1056.026r.tif,2580,3777
Rouen1056.026v.tif,2559,3749
Rouen1056.027r.tif,2570,3749
Rouen1056.027v.tif,2567,3744
Rouen1056.028r.tif,2573,3756
Rouen1056.028v.tif,2566,3757
Rouen1056.029r.tif,2559,3763
